package,relative_path,artifact_class,source_class,governance_disposition,size_bytes,size_mb,mtime_utc,sha256,duplicate_count_for_hash,duplicate_group_paths,archive_group,estimated_compression_ratio,estimated_compressed_size_mb,restore_source,approval_required,action_executed
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/altered_2021.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,7622,0.007,2026-07-03T07:25:00+00:00,f9f2ffc1a5dcf99d4c5bf75fe8db0b6340a90fc5d5a165caa5bdcaec814d67e9,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/altered_2021.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.003,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/altered_2021.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/altered_2025.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,791,0.001,2026-07-03T07:25:01+00:00,880fc95064069119296de2df2a6628ffefc7a6f9ab626439d2f7fb99bc7a9711,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/altered_2025.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.0,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/altered_2025.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/anndownload_2015.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,1168,0.001,2026-07-03T07:24:59+00:00,70893d3f86113f99d9192266445d33c71acc812e6369ad78b9d566258b119b63,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/anndownload_2015.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.0,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/anndownload_2015.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/anndownload_2018.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,1270,0.001,2026-07-03T07:25:00+00:00,5c3c13ff443a5c1aab22cb59b74d1c4b8d1742501198f46179a153d75f64c2ce,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/anndownload_2018.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.0,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/anndownload_2018.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/anndownload_2021.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,1168,0.001,2026-07-03T07:25:01+00:00,935455b6d1cc8ebe2db84ea024ff32c0109dcf5b7b4ff9b298330ee9fa6c73a1,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/anndownload_2021.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.0,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/anndownload_2021.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/anndownload_2025.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,1015,0.001,2026-07-03T07:25:01+00:00,85739cc7fd1d78e304ff1fde2386171ecedb7ca2172a7c10f4dbe499ab5f654d,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/anndownload_2025.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.0,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/anndownload_2025.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/attention_2015.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,14540,0.014,2026-07-03T07:25:00+00:00,830f5f7ab70748264379cc5fbafa0c07f20beb8fd8296abc7d36e7e436bb59d4,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/attention_2015.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.005,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/attention_2015.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/attention_2018.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,30319,0.029,2026-07-03T07:25:00+00:00,573c9c86b5007205c23cb5baa14c18a0d3e4f7429eebca5a1c62e1afdcbeae98,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/attention_2018.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.01,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/attention_2018.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/attention_2021.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,65417,0.062,2026-07-03T07:25:01+00:00,7e35136f81792b9251c23546c887a9151dfa4d6c88dc55f20682e5e2f37a083d,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/attention_2021.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.022,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/attention_2021.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/attention_2025.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,43536,0.042,2026-07-03T07:25:02+00:00,5c0c057e4c54aa3aa63d48417ed6fe9d258e3f1fef3d43510378a7cd70d86668,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/attention_2025.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.015,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/attention_2025.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/delisted_2015.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,1260,0.001,2026-07-03T07:24:59+00:00,a3dcedff9de1788be04aff55a89e03bf9cab03c591ece5f60ac00b5d9620bfbd,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/delisted_2015.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.0,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/delisted_2015.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/delisted_2018.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,1797,0.002,2026-07-03T07:25:00+00:00,a295d7804e375090b744b7f25aed7bdbd65177caadb0af1d975d43aa7be77a67,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/delisted_2018.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.001,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/delisted_2018.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/delisted_2021.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,1665,0.002,2026-07-03T07:25:00+00:00,9c0bcc8becbee5c6212eaa7b108556f2b9be82f3d6f3ab58d602ec4a478b670b,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/delisted_2021.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.001,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/delisted_2021.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/delisted_2025.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,1289,0.001,2026-07-03T07:25:01+00:00,737afec73a7f67efe3357c61295627c1a926b2dffe00daa721ed516ff4d4ad05,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/delisted_2025.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.0,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/delisted_2025.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/disposal_2015.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,11777,0.011,2026-07-03T07:24:59+00:00,d36f1d80c3431da32ae2c54df729371b6a7a329f532110c47aff17255424af79,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/disposal_2015.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.004,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/disposal_2015.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/disposal_2018.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,15167,0.014,2026-07-03T07:25:00+00:00,f7f745bc1cac1d067d460c22d052c8437570e24d2c3982e6a2ed5e6eb8f1e203,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/disposal_2018.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.005,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/disposal_2018.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/disposal_2021.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,48065,0.046,2026-07-03T07:25:01+00:00,6fa91ef06e1ac937945da15123c4f578ba4cb96e8e6f568b069b1873c200209c,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/disposal_2021.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.016,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/disposal_2021.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/disposal_2025.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,27003,0.026,2026-07-03T07:25:02+00:00,86aef4604c04bede877c320127c954d618dbaf108f815fc9cc196a55a735e235,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/disposal_2025.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.009,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/disposal_2025.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/halt_current_contract.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,357,0.0,2026-07-03T07:25:02+00:00,0ea84a4a71e8c4e275680838a10df3c9de8ddf3408e6cc564023bf8b4f5ac8a5,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/halt_current_contract.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.0,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/halt_current_contract.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/latest_2015.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,4273,0.004,2026-07-03T07:24:59+00:00,75bd9dcc77a4f699d8d9f73947e9e2260b0e71975198e0b5eb5de9236e5872b4,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/latest_2015.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.001,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/latest_2015.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/latest_2018.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,4049,0.004,2026-07-03T07:25:00+00:00,a17f7edaea24309d8d38f926a6278f24a74cf7f648bbeba1c3cb9985a20e0cb5,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/latest_2018.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.001,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/latest_2018.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/latest_2021.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,1802,0.002,2026-07-03T07:25:01+00:00,73d52b0da27e07668a1b1f7de374206d328085b30d0212c4c50e5f00ce18febf,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/latest_2021.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.001,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/latest_2021.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/latest_2025.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,5431,0.005,2026-07-03T07:25:01+00:00,a3e6079e55386bc4b4fdba9adea587e69226f8445247129b62238aeccace6e5c,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/latest_2025.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.002,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/latest_2025.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/newlisted_2015.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,273,0.0,2026-07-03T07:24:59+00:00,77f2fafd3048385e5974e80a91a809151af9c3e861147348f4dd3eeddd9ac4d7,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/newlisted_2015.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.0,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/newlisted_2015.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/newlisted_2018.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,273,0.0,2026-07-03T07:25:00+00:00,49a52c5648fdb7faa312b578a9804b9601c20a03f6d087fc51c5746212bf4425,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/newlisted_2018.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.0,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/newlisted_2018.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/newlisted_2021.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,273,0.0,2026-07-03T07:25:01+00:00,fdf3588518cbd9d60d46b87d7c33e6aedc58e5fad70c75d2dbb5de9b34ef517b,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/newlisted_2021.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.0,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/newlisted_2021.json,true,false
radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/newlisted_2025.json,raw_source,diagnostic_only_evidence,raw_archive_compress_candidate,273,0.0,2026-07-03T07:25:01+00:00,af22d4b0142b428a9814471a7e1069ca074d8418cb83693d876a158ad16aaa6a,1,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/newlisted_2025.json,dynamic_pool1_tpex_static_reverse_archive_probe_20260703__raw_source,0.35,0.0,outputs/radar_dynamic_pool1_tpex_static_reverse_archive_probe_20260703/raw_sources/probe_responses/newlisted_2025.json,true,false
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_1_original_download_candidate.html,raw_source,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,1096933,1.046,2026-06-29T06:57:06+00:00,e21dfa8ac7226eaef30b728c1ef85228d09fee57e1cf8884bdfbee2061c771ea,1,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_1_original_download_candidate.html,tw50_0050_archived_html_crawler_201411_202312_20260629__raw_source,0.35,0.366,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_1_original_download_candidate.html,true,false
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_2_original_download_candidate.html,raw_source,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,1107239,1.056,2026-06-29T06:57:07+00:00,1867ac160e22d67a6aecb4bee6089724bc9ab0da343d439325dc301f2be001a8,1,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_2_original_download_candidate.html,tw50_0050_archived_html_crawler_201411_202312_20260629__raw_source,0.35,0.37,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_2_original_download_candidate.html,true,false
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_3_original_download_candidate.html,raw_source,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,1068217,1.019,2026-06-29T06:57:09+00:00,1b0dc72bcacce4bbf803e0ac8bbd80244a06be00e468f7bfc02951cc5b052a33,1,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_3_original_download_candidate.html,tw50_0050_archived_html_crawler_201411_202312_20260629__raw_source,0.35,0.357,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_3_original_download_candidate.html,true,false
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_4_original_download_candidate.html,raw_source,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,1078254,1.028,2026-06-29T06:57:10+00:00,a580a66810816cc6587ee244465998db2bfa36c64f7792eb66ad8072cbb0b9e8,1,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_4_original_download_candidate.html,tw50_0050_archived_html_crawler_201411_202312_20260629__raw_source,0.35,0.36,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_4_original_download_candidate.html,true,false
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_5_original_download_candidate.html,raw_source,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,1080184,1.03,2026-06-29T06:57:11+00:00,42a20c81d3b37f04ff70525d110de3a4c824501a56459c31adaf4ee5d4e35c00,1,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_5_original_download_candidate.html,tw50_0050_archived_html_crawler_201411_202312_20260629__raw_source,0.35,0.361,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_5_original_download_candidate.html,true,false
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_7_original_pdf_url.html,raw_source,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,1299479,1.239,2026-06-29T06:57:20+00:00,8164c93e1d6d2ac7fdbabf662f458cf51f5806f9c3a08763a40a106d589e6bc3,1,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_7_original_pdf_url.html,tw50_0050_archived_html_crawler_201411_202312_20260629__raw_source,0.35,0.434,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_7_original_pdf_url.html,true,false
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_8_original_pdf_url.html,raw_source,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,1299516,1.239,2026-06-29T06:57:27+00:00,6000ff5d4e819649e36342eefd09a1c73db1c0a4d78be8ce630eae5721ab7d52,1,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_8_original_pdf_url.html,tw50_0050_archived_html_crawler_201411_202312_20260629__raw_source,0.35,0.434,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_8_original_pdf_url.html,true,false
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344__product_detail_0050_Basic_information.html,duplicate_raw_capture,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,871732,0.831,2026-06-29T06:57:05+00:00,35bac3a6508152f21c98d7096b054739eb3be807c635a2041a3697269dcc25ca,2,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344__product_detail_0050_Basic_information.html | outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344__product_detail_0050_Basic_information.html,tw50_0050_archived_html_crawler_201411_202312_20260629__raw_source,0.35,0.291,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344__product_detail_0050_Basic_information.html,true,false
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_1_original_download_candidate.html,raw_source,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,1096933,1.046,2026-06-29T06:58:02+00:00,d961c02bc267c6d556b49ca5cdbc828a7ee485606af88f5b9ad871a3baa2d79d,1,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_1_original_download_candidate.html,tw50_0050_archived_html_crawler_201411_202312_20260629__raw_source,0.35,0.366,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_1_original_download_candidate.html,true,false
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_2_original_download_candidate.html,raw_source,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,1107239,1.056,2026-06-29T06:58:03+00:00,feb9429e70d453af659ff5c370ea957ffd82fb8eb4597ae4655d3301cfc85a56,1,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_2_original_download_candidate.html,tw50_0050_archived_html_crawler_201411_202312_20260629__raw_source,0.35,0.37,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_2_original_download_candidate.html,true,false
